"# If the text in the first column of a row starts with a # character, the row is ignored",,
,,"If the first column for a row is blank, then the row is ignored"
# The first non-comment line of a sound alias file specifies the key name for all values appearing in this column.,,
"# This means it is safe to swap entire columns around, though you should never swap partial columns.",,
"# You can invent new keys, but the game will ignore them if it doesn't know about them.",,
"# You can leave out keys, but the ""name"" and ""file"" keys must always be present.",,

,name,name of the alias that is used to play this sound (required)
,sequence,"used to uniquely identify alias entries when more than one sound goes to an alias, used only to catch unwanted duplicates (default = 0)"
,file,the name of the file that contains the sound data (required)
,vol_min,"0 is silent, 1 is full volume (default = 1)"
,vol_max,"0 is silent, 1 is full volume (default = same as vol_min)"
,pitch_min,"1 is normal playback, 2 is twice as fast, 0.5 is half as fast (default = 1)"
,pitch_max,"1 is normal playback, 2 is twice as fast, 0.5 is half as fast (default = same as pitch_min)"
,dist_min,"within this distance in inches, the sound is always full volume (default = 120)"
,dist_max,"outside this distance in inches, the sound is not started.  If left blank or set to 0, the sound will play from any distance.  This does not affect sound volume falloff."
,channel,"auto, menu, weapon, voice, item, body, local, music, announcer (default = auto)",,,,,,,,,,,,,
#nav_one_minute,,voiceovers/bomber/nav_one_minute.wav,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_NAV_ONE_MINUTE

#pilot,,,,,,,,,,,,,,,
pilot_a00_01,,voiceovers/bomber/pilot_a00_01.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_A00_01
pilot_a01_01,,voiceovers/bomber/pilot_a01_01.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_A01_01
#pilot_a01_02,,voiceovers/bomber/pilot_a01_02.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_A01_02
#pilot_a02_01,,voiceovers/bomber/pilot_a02_01.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_A02_01
#pilot_a02_02,,voiceovers/bomber/pilot_a02_02.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_A02_02
#pilot_a02_03,,voiceovers/bomber/pilot_a02_03.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_A02_03
pilot_b01_01,,voiceovers/bomber/pilot_b01_01.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_B01_01
#pilot_b01_02,,voiceovers/bomber/pilot_b01_02.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_B01_02
#pilot_b01_03,,voiceovers/bomber/pilot_b01_03.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_B01_03
#pilot_b01_04,,voiceovers/bomber/pilot_b01_04.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_B01_04
#pilot_b01_05,,voiceovers/bomber/pilot_b01_05.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_B01_05
#pilot_b01_06,,voiceovers/bomber/pilot_b01_06.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_B01_06
#pilot_b01_07,,voiceovers/bomber/pilot_b01_07.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_B01_07
pilot_c01_01,,voiceovers/bomber/pilot_c01_01.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_C01_01
pilot_c01_02,,voiceovers/bomber/pilot_c01_02.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_C01_02
#pilot_d01_01,,voiceovers/bomber/pilot_d01_01.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_D01_01
#pilot_d01_02,,voiceovers/bomber/pilot_d01_02.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_D01_02
pilot_d01_03,,voiceovers/bomber/pilot_d01_03.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_D01_03
#pilot_d01_04,,voiceovers/bomber/pilot_d01_04.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_D01_04
#pilot_d01_05,,voiceovers/bomber/pilot_d01_05.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_D01_05
pilot_e01_01,,voiceovers/bomber/pilot_e01_01.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_E01_01
pilot_e01_02,,voiceovers/bomber/pilot_e01_02.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_E01_02
pilot_e01_02a,,voiceovers/bomber/pilot_e01_02a.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_E01_02A
pilot_e01_03,,voiceovers/bomber/pilot_e01_03.mp3,1.4,,,,,,local,streamed,,,,bomber,
pilot_e02_01,,voiceovers/bomber/pilot_e02_01.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_E02_01
pilot_f01_01,,voiceovers/bomber/pilot_f01_01.wav,1.35,,,,,,local,,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_F01_01
pilot_g01_01,,voiceovers/bomber/pilot_g01_01.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G01_01
pilot_g01_02,,voiceovers/bomber/pilot_g01_02.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G01_02
pilot_g01_03,,voiceovers/bomber/pilot_g01_03.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G01_03
pilot_g01_04,,voiceovers/bomber/pilot_g01_04.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G01_04
pilot_g02_01,,voiceovers/bomber/pilot_g02_01.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G02_01
pilot_g02_02,,voiceovers/bomber/pilot_g02_02.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G02_02
#pilot_g03_01,,voiceovers/bomber/pilot_g03_01.wav,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G03_01
pilot_g04_01,,voiceovers/bomber/pilot_g04_01.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_G04_01
pilot_h01_01,,voiceovers/bomber/pilot_h01_01.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_H01_01
pilot_h01_02,,voiceovers/bomber/pilot_h01_02.wav,1.4,,,,,,local,,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_H01_02
#pilot_h01_03,,voiceovers/bomber/pilot_h01_03.wav,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_H01_03
pilot_h02_01,,voiceovers/bomber/pilot_h02_01.wav,1.4,,,,,,local,,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_H02_01
pilot_h03_01,,voiceovers/bomber/pilot_h03_01.wav,1.4,,,,,,local,,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_H03_01
pilot_dorsal,1,voiceovers/bomber/pilot_dorsal01.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_DORSAL01
pilot_dorsal,2,voiceovers/bomber/pilot_dorsal02.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_DORSAL02
pilot_dorsal,3,voiceovers/bomber/pilot_dorsal03.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_DORSAL03
pilot_friendly,1,voiceovers/bomber/pilot_friendly01.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_FRIENDLY01
pilot_friendly,2,voiceovers/bomber/pilot_friendly02.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_FRIENDLY02
pilot_friendly,3,voiceovers/bomber/pilot_friendly03.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_FRIENDLY03
pilot_friendly,4,voiceovers/bomber/pilot_friendly04.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_FRIENDLY04
#pilot_understood,,voiceovers/bomber/pilot_understood.wav,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_UNDERSTOOD
pilot_ball_status,,voiceovers/bomber/pilot_ball_status.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_BALL_STATUS
pilot_cant_help,,voiceovers/bomber/pilot_cant_help.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_CANT_HELP
pilot_carryon,,voiceovers/bomber/pilot_carryon.mp3,1.5,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_CARRYON
pilot_descending,,voiceovers/bomber/pilot_descending.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_DESCENDING
pilot_end_wave1,,voiceovers/bomber/pilot_end_wave1.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_END_WAVE1
pilot_goodshow,,voiceovers/bomber/pilot_goodshow.wav,1.4,,,,,,local,,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_GOODSHOW
pilot_goto_dorsal,,voiceovers/bomber/pilot_goto_dorsal.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_GOTO_DORSAL
pilot_goto_tail,,voiceovers/bomber/pilot_goto_tail.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_GOTO_TAIL
pilot_hang_on,,voiceovers/bomber/pilot_hang_on.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_HANG_ON
pilot_how_far,,voiceovers/bomber/pilot_how_far.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_HOW_FAR
pilot_lwaist_death,,voiceovers/bomber/pilot_lwaist_death.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_LWAIST_DEATH
#pilot_rwaist_death,,voiceovers/bomber/pilot_rwaist_death.wav,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_RWAIST_DEATH
pilot_move_it,,voiceovers/bomber/pilot_move_it.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_MOVE_IT
pilot_soundoff,,voiceovers/bomber/pilot_soundoff.mp3,1.45,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_SOUNDOFF
pilot_spits_gone,,voiceovers/bomber/pilot_spits_gone.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_SPITS_GONE
pilot_status,,voiceovers/bomber/pilot_status.mp3,1.35,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_STATUS
pilot_tail_now,,voiceovers/bomber/pilot_tail_now.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_TAIL_NOW
pilot_useguns_1,,voiceovers/bomber/pilot_useguns_1.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_USEGUNS_1
pilot_useguns_2,,voiceovers/bomber/pilot_useguns_2.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_PILOT_USEGUNS_2

#Right waist gunner,,,,,,,,,,,,,,,
rwaist_tail_dead,,voiceovers/bomber/rwaist_tail_dead.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_TAIL_DEAD
#rwaist_death,,voiceovers/bomber/rwaist_death.wav,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_DEATH
rwaist_ok,,voiceovers/bomber/rwaist_ok.mp3,1.2,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_OK
rwaist_bandits_9,,voiceovers/bomber/rwaist_bandits_9.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_BANDITS_9
rwaist_danny_gone,,voiceovers/bomber/rwaist_danny_gone.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_DANNY_GONE
rwaist_fighters_at_6,,voiceovers/bomber/rwaist_fighters_at_6.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_FIGHTERS_AT_6
rwaist_luftwaffe,,voiceovers/bomber/rwaist_luftwaffe.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_LUFTWAFFE
rwaist_more_bandits_6,,voiceovers/bomber/rwaist_more_bandits_6.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_RWAIST_MORE_BANDITS_6


#spitfire pilot,,,,,,,,,,,,,,,
spit_c01_01,,voiceovers/bomber/spit_c01_01.mp3,1.25,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_SPIT_C01_01
spit_c01_02,,voiceovers/bomber/spit_c01_02.mp3,1.25,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_SPIT_C01_02

#tailgunner,,,,,,,,,,,,,,,
tail_b01_01,,voiceovers/bomber/tail_b01_01.mp3,1.4,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_TAIL_B01_01
tail_b01_02,,voiceovers/bomber/tail_b01_02.mp3,1.5,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_TAIL_B01_02
tail_ok,,voiceovers/bomber/tail_ok.mp3,1.2,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_TAIL_OK
tail_aye,,voiceovers/bomber/tail_aye.mp3,1.2,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_TAIL_AYE

#wireless operator,,,,,,,,,,,,,,,
#wire_a02_01,,voiceovers/bomber/wire_a02_01.wav,1,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_WIRE_A02_01
#wire_d01_01,,voiceovers/bomber/wire_d01_01.wav,1.2,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_WIRE_D01_01
wire_death,,voiceovers/bomber/wire_death.wav,1.2,,,,,,local,streamed,,,,bomber,GMI_SUBTITLES_BOMBER_WIRE_DEATH

#special generics,,,,,,,,,,,,,,,
fire_away,1,voiceovers/bomber/fire_away01.mp3,1.4,,,,,,local,streamed,,,,bomber,
fire_away,2,voiceovers/bomber/fire_away02.mp3,1.4,,,,,,local,streamed,,,,bomber,
fire_away,3,voiceovers/bomber/fire_away03.mp3,1.4,,,,,,local,streamed,,,,bomber,
damn,1,voiceovers/bomber/damn01.mp3,1.4,,,,,,local,streamed,,,,bomber,
damn,2,voiceovers/bomber/damn02.mp3,1.4,,,,,,local,streamed,,,,bomber,
damn,3,voiceovers/bomber/damn03.mp3,1.4,,,,,,local,streamed,,,,bomber,
bloody_hell,1,voiceovers/bomber/bloody_hell01.mp3,1.4,,,,,,local,streamed,,,,bomber,
bloody_hell,2,voiceovers/bomber/bloody_hell02.mp3,1.4,,,,,,local,streamed,,,,bomber,
bloody_hell,3,voiceovers/bomber/bloody_hell03.mp3,1.4,,,,,,local,streamed,,,,bomber,
there_fritz,1,voiceovers/bomber/there_fritz01.mp3,1.4,,,,,,local,streamed,,,,bomber,
there_fritz,2,voiceovers/bomber/there_fritz02.mp3,1.4,,,,,,local,streamed,,,,bomber,
there_fritz,3,voiceovers/bomber/there_fritz03.mp3,1.4,,,,,,local,streamed,,,,bomber,
got_him,1,voiceovers/bomber/got_him01.mp3,1.4,,,,,,local,streamed,,,,bomber,
got_him,2,voiceovers/bomber/got_him02.mp3,1.4,,,,,,local,streamed,,,,bomber,
got_him,3,voiceovers/bomber/got_him03.mp3,1.4,,,,,,local,streamed,,,,bomber,
bloody_kraut,1,voiceovers/bomber/bloody_kraut01.mp3,1.4,,,,,,local,streamed,,,,bomber,
bloody_kraut,2,voiceovers/bomber/bloody_kraut02.mp3,1.4,,,,,,local,streamed,,,,bomber,
bloody_kraut,3,voiceovers/bomber/bloody_kraut03.mp3,1.4,,,,,,local,streamed,,,,bomber,


#foy,,,,,,,,,,,,,,,
#misc,,,,,,,,,,,,,,,
fire_in_the_hole,,voiceovers/us/burnville/Burnville_foley_053alt.wav,1,1,,,80,5000,voice,streamed,,,,bastogne2 foy,SUBTITLE_BURNVILLE_FOLEY_STANDBACK

#Anderson,,,,,,,,,,,,,,,
anderson_ev04_01,,voiceovers/foy/anderson_ev04_01.mp3,1.4,,,,80,2500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_ANDERSON_EV04_01
anderson_joint_on_fire,,voiceovers/foy/anderson_joint_on_fire.mp3,1.4,,,,80,2500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_ANDERSON_JOINT_ON_FIRE

#Dyke,,,,,,,,,,,,,,,
dyke_ev01_01,,voiceovers/foy/dyke_ev01_01.mp3,1.6,,,,80,2500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_DYKE_EV01_01

#foley,,,,,,,,,,,,,,,
foley_ev00_01,,voiceovers/foy/foley_ev00_01.mp3,1,,,,80,1500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_EV00_01
foley_ev00_01a,,voiceovers/foy/foley_ev00_01a.mp3,1.1,,,,80,1500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_EV00_01A
foley_ev05_01,,voiceovers/foy/foley_ev05_01.mp3,1.4,,,,80,1000,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_EV05_01
foley_ev07_01,,voiceovers/foy/foley_ev07_01.mp3,1.4,,,,80,1600,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_EV07_01
foley_ev08_01,,voiceovers/foy/foley_ev08_01.mp3,1.2,,,,80,1500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_EV08_01
foley_ev09_01,,voiceovers/foy/foley_ev09_01.mp3,1.5,,,,80,1500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_EV09_01
foley_stay_with,,voiceovers/foy/foley_stay_with.mp3,1.4,,,,80,2500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_STAY_WITH
foley_take_cover,,voiceovers/foy/foley_take_cover.mp3,1.4,,,,80,2500,voice,streamed,,,,foy,GMI_SUBTITLES_FOY_FOLEY_TAKE_COVER

#Moody,,,,,,,,,,,,,,,
moody_action_right,,voiceovers/foy/moody_action_right.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_ACTION_RIGHT
moody_action_left,,voiceovers/foy/moody_action_left.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_ACTION_LEFT
moody_fire_manuver,,voiceovers/foy/moody_fire_manuver.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_FIRE_MANUVER
moody_keep_up_fire,,voiceovers/foy/moody_keep_up_fire.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_KEEP_UP_FIRE
moody_regroup,1,voiceovers/foy/moody_regroup01.mp3,1.4,,,,80,2500,voice,streamed,,,,all_sp game_uo,GMI_SUBTITLES_FOY_MOODY_REGROUP01
moody_regroup,2,voiceovers/foy/moody_regroup02.mp3,1.4,,,,80,2500,voice,streamed,,,,all_sp game_uo,GMI_SUBTITLES_FOY_MOODY_REGROUP02
moody_regroup,3,voiceovers/foy/moody_regroup03.mp3,1.4,,,,80,2500,voice,streamed,,,,all_sp game_uo,GMI_SUBTITLES_FOY_MOODY_REGROUP03
moody_regroup,4,voiceovers/foy/moody_regroup04.mp3,1.4,,,,80,2500,voice,streamed,,,,all_sp game_uo,GMI_SUBTITLES_FOY_MOODY_REGROUP04
moody_ev01_00a,,voiceovers/foy/moody_ev01_00a.mp3,1.2,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_00A
moody_ev01_01,,voiceovers/foy/moody_ev01_01.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_01
moody_ev01_01a,,voiceovers/foy/moody_ev01_01a.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_01A
moody_ev01_01b,,voiceovers/foy/moody_ev01_01b.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_01B
moody_ev01_01c,,voiceovers/foy/moody_ev01_01c.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_01C
moody_ev01_01d,,voiceovers/foy/moody_ev01_01d.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_01D
moody_ev01_01e,,voiceovers/foy/moody_ev01_01e.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_01E
moody_ev01_02,,voiceovers/foy/moody_ev01_02.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_02
moody_ev01_03,,voiceovers/foy/moody_ev01_03.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_03
moody_ev01_04,,voiceovers/foy/moody_ev01_04.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_04
#moody_ev01_05,,voiceovers/foy/moody_ev01_05.wav,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV01_05
moody_ev02_01,,voiceovers/foy/moody_ev02_01.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV02_01
moody_ev02_02,,voiceovers/foy/moody_ev02_02.mp3,1.4,,,,80,5000,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV02_02
moody_ev02_03,,voiceovers/foy/moody_ev02_03.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV02_03
moody_ev03_01,,voiceovers/foy/moody_ev03_01.mp3,1.2,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV03_01
#moody_ev03_02,,voiceovers/foy/moody_ev03_02.wav,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV03_02
moody_ev03_02a,,voiceovers/foy/moody_ev03_02a.mp3,1.4,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV03_02A
moody_ev03_02b,,voiceovers/foy/moody_ev03_02b.mp3,1.4,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV03_02B
moody_ev03_03,,voiceovers/foy/moody_ev03_03.mp3,1.6,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV03_03
#moody_ev04_01,,voiceovers/foy/moody_ev04_01.wav,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV04_01
moody_ev04_02,,voiceovers/foy/moody_ev04_02.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV04_02
#moody_ev05_01,,voiceovers/foy/moody_ev05_01.wav,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV05_01
moody_ev05_02,,voiceovers/foy/moody_ev05_02.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV05_02
#moody_ev05_03,,voiceovers/foy/moody_ev05_03.wav,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV06_01
#moody_ev06_01,,voiceovers/foy/moody_ev06_01.wav,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV07_01
moody_ev07_01,,voiceovers/foy/moody_ev07_01.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV07_01
#moody_ev09_01,,voiceovers/foy/moody_ev09_01.wav,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV09_01
moody_ev09_02,,voiceovers/foy/moody_ev09_02.mp3,1.2,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_EV09_02
moody_clear_rooms,,voiceovers/foy/moody_clear_rooms.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_CLEAR_ROOMS
moody_dont_stop,,voiceovers/foy/moody_dont_stop.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_DONT_STOP
moody_door_go,,voiceovers/foy/moody_door_go.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_DOOR_GO
moody_gotit,,voiceovers/foy/moody_gotit.mp3,1.4,,,,80,2500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_GOTIT
moody_nosir,,voiceovers/foy/moody_nosir.mp3,1,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_MOODY_NOSIR





#trooper1,,,,,,,,,,,,,,,
trooper1_nosir,,voiceovers/foy/trooper1_nosir.mp3,1,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_TROOPER1_NOSIR

#trooper2,,,,,,,,,,,,,,,
trooper2_nosir,,voiceovers/foy/trooper2_nosir.mp3,1,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_TROOPER2_NOSIR

#trooper3,,,,,,,,,,,,,,,
trooper3_nosir,,voiceovers/foy/trooper3_nosir.mp3,1,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_TROOPER3_NOSIR

#trooper4,,,,,,,,,,,,,,,
trooper4_nosir,,voiceovers/foy/trooper4_nosir.mp3,1,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_TROOPER4_NOSIR

#trooper5,,,,,,,,,,,,,,,
trooper5_nosir,,voiceovers/foy/trooper5_nosir.mp3,1,,,,80,1500,voice,streamed,,,,foy ,GMI_SUBTITLES_FOY_TROOPER5_NOSIR

#whitney,,,,,,,,,,,,,,,
