planefire,,fire/Fire_med_loop01.wav,1.5,,,,200,1000,,,auto,streamed,,looping,,trenches
planefire_high,,fire/Fire_med_loop01.wav,1.5,,,,200,1000,,,auto,streamed,,looping,,trenches
planefire_low,,fire/Fire_med_loop01.wav,0,,,,200,1000,,,auto,streamed,,looping,,trenches
housefire,,fire/Fire_Big_loop02.wav,0.8,1,,,400,650,,,auto,streamed,,looping,,trenches
barrelfire,,fire/Fire_Sm_loop01.wav,0.65,0.8,,,5,1000,,,auto,streamed,,looping,,! Bastogne2 game_main
barrelfire,,fire/Fire_Sm_loop01.wav,0.55,,,,5,400,,,auto,streamed,,looping,,bastogne2
roadside_fire,,fire/Fire_med_loop02.wav,0.9,,,,50,600,,,auto,streamed,,looping,,noville
big_smoldering_fire,,fire/raging_fire.wav,0.5,,,,100,800,,,auto,streamed,,looping,,noville
fireplace,,fire/Fire_Sm_loop01.wav,0.65,0.8,,,5,200,,,auto,streamed,,looping,,game_uo
fl_catch_fire_high,,fire/Fire_med_loop01.wav,0.95,,,,10,450,,,auto,streamed,,looping,,game_uo
fl_catch_fire_low,,fire/Fire_med_loop01.wav,0,,,,10,450,,,auto,streamed,,looping,,game_uo



#Foy fires,,,,,,,,,,,,,,,,
housefire01_low,,fire/Fire_Sm_loop01.wav,0,,,,200,400,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire01_high,,fire/Fire_Sm_loop01.wav,0.8,,,,200,400,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire02_low,,fire/Fire_med_loop02.wav,0,,,,200,700,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire02_high,,fire/Fire_med_loop02.wav,0.8,,,,200,700,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire03_low,,fire/Fire_med_loop01.wav,0,,,,400,900,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire03_high,,fire/Fire_med_loop01.wav,0.65,,,,400,900,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire04_low,,fire/Fire_Big_loop02.wav,0,,,,600,1100,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire04_high,,fire/Fire_Big_loop02.wav,0.65,,,,600,1100,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire05_low,,fire/raging_fire.wav,0,,,,800,2000,,,auto,streamed,,looping,,foy kharkov1 kharkov2
housefire05_high,,fire/raging_fire.wav,1,,,,800,2000,,,auto,streamed,,looping,,foy kharkov1 kharkov2
building_fire_low,,fire/Fire_med_loop01.wav,0,,,,600,1500,,,auto,streamed,,looping,,foy kharkov1 kharkov2
building_fire_high,,fire/Fire_med_loop01.wav,0.6,,,,600,1500,,,auto,streamed,,looping,,foy kharkov1 kharkov2






#Fighter planes,,,,,,,,,,,,,,,,
fighter_steady01,,vehicles/fighter_steady01.wav,0.8,,1.05,,100,18000,,,auto,streamed,,looping,,bomber
fighter_steady02,,vehicles/fighter_steady02.wav,0.8,,0.95,,100,18000,,,auto,streamed,,looping,,bomber
spit_flyover01,,vehicles/spit_flyover01.wav,1.2,,,,6000,30000,,,auto,streamed,,,,bomber
spit_intercept01,,vehicles/fighter_steady01.wav,1.25,,1.05,,6000,30000,,,auto,streamed,,,,bomber
spit_intercept02,,vehicles/fighter_steady02.wav,1.25,,0.95,,6000,30000,,,auto,streamed,,,,bomber
spit_return01,,vehicles/spit_return01.wav,1.2,,,,100000,,,,auto,streamed,,,,bomber
spit_return02,,vehicles/spit_return02.wav,1.2,,,,100000,,,,auto,streamed,,,,bomber
bf109_gun_loop,,vehicles/stuka_gun_loop.wav,1.2,1.35,1.2,,5,4500,,,voice,,,looping,,bomber
bf109_gun_fire,,weapons/bar/bar_01.wav,1.5,1.7,0.95,1,5,15000,,,voice,,,,,kharkov1 kharkov2 kursk kursk2 noville trenches 
bf109_attack01,1,vehicles/bf109_attack01a.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack01,2,vehicles/bf109_attack01b.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack01,3,vehicles/bf109_attack01c.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack02,1,vehicles/bf109_attack02a.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack02,2,vehicles/bf109_attack02b.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack02,3,vehicles/bf109_attack02c.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack03,1,vehicles/bf109_attack03a.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack03,2,vehicles/bf109_attack03b.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack03,3,vehicles/bf109_attack03c.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack04,1,vehicles/bf109_attack04a.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack04,2,vehicles/bf109_attack04b.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack04,3,vehicles/bf109_attack04c.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,kharkov1 kursk kursk2 noville trenches 
bf109_attack01,1,vehicles/bf109_attack01a.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack01,2,vehicles/bf109_attack01b.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack01,3,vehicles/bf109_attack01c.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack02,1,vehicles/bf109_attack02a.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack02,2,vehicles/bf109_attack02b.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack02,3,vehicles/bf109_attack02c.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack03,1,vehicles/bf109_attack03a.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack03,2,vehicles/bf109_attack03b.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack03,3,vehicles/bf109_attack03c.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack04,1,vehicles/bf109_attack04a.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack04,2,vehicles/bf109_attack04b.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_attack04,3,vehicles/bf109_attack04c.wav,1.25,1.5,0.95,1.05,100000,,,,auto,streamed,,,,kharkov2
bf109_gun_fire,,weapons/bar/bar_01.wav,1.5,1.7,0.95,1,5,15000,,,voice,,,,0.8,bomber
bf109_attack01,1,vehicles/bf109_attack01a.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack01,2,vehicles/bf109_attack01b.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack01,3,vehicles/bf109_attack01c.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack02,1,vehicles/bf109_attack02a.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack02,2,vehicles/bf109_attack02b.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack02,3,vehicles/bf109_attack02c.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack03,1,vehicles/bf109_attack03a.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack03,2,vehicles/bf109_attack03b.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack03,3,vehicles/bf109_attack03c.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack04,1,vehicles/bf109_attack04a.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack04,2,vehicles/bf109_attack04b.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
bf109_attack04,3,vehicles/bf109_attack04c.wav,0.9,1.1,0.95,1.05,100000,,,,auto,,,,0.8,bomber
spit_gun_fire,,weapons/bar/bar_01.wav,1.5,1.7,0.95,1,5,15000,,,voice,,,,0.8,bomber
p47_attack,1,vehicles/bf109_attack02a.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,bastogne1 bastogne2 foy noville
p47_attack,2,vehicles/bf109_attack02b.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,bastogne1 bastogne2 foy noville
p47_attack,3,vehicles/bf109_attack02c.wav,1,1.25,0.95,1.05,100000,,,,auto,streamed,,,,bastogne1 bastogne2 foy noville


#Flak,,,,,,,,,,,,,,,,
flak_burst,1,explosions/explo_distant01.wav,1.4,1.6,0.9,1.1,100,30000,1201,5000,auto,,,,0.5,bomber
flak_burst,2,explosions/explo_distant02.wav,1.4,1.6,0.9,1.1,100,30000,1201,5000,auto,,,,0.5,bomber
flak_burst,3,explosions/explo_distant03.wav,1.4,1.6,0.9,1.1,100,30000,1201,5000,auto,,,,0.5,bomber
flak_burst,4,explosions/explo_distant07.wav,1.4,1.6,0.9,1.1,100,30000,1201,5000,auto,,,,0.5,bomber
flak_burst,5,explosions/explo_distant09.wav,1.4,1.6,0.9,1.1,100,30000,1201,5000,auto,,,,0.5,bomber
flak_burst,6,explosions/explo_distant01.wav,0.75,1.1,0.9,1.1,100,8000,5001,8000,auto,,,,0.5,bomber
flak_burst,7,explosions/explo_distant02.wav,0.75,1.1,0.9,1.1,100,8000,5001,8000,auto,,,,0.5,bomber
flak_burst,8,explosions/explo_distant03.wav,0.75,1.1,0.9,1.1,100,8000,5001,8000,auto,,,,0.5,bomber
flak_burst,9,explosions/explo_distant07.wav,0.75,1.1,0.9,1.1,100,8000,5001,8000,auto,,,,0.5,bomber
flak_burst,10,explosions/explo_distant09.wav,0.75,1.1,0.9,1.1,100,8000,5001,8000,auto,,,,0.5,bomber
flak_burst,11,explosions/flak_burst_near01.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,,,,bomber
flak_burst,12,explosions/flak_burst_near02.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,,,,bomber
flak_burst,13,explosions/flak_burst_near03.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,,,,bomber
flak_burst,14,explosions/flak_burst_near04.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,,,,bomber
flak_burst,15,explosions/flak_burst_near05.wav,1.2,1.4,0.9,1.1,100,100,0,1200,auto,,,,,bomber
flak_burst_many,1,explosions/explo_distant01.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,,,0.5,bomber
flak_burst_many,2,explosions/explo_distant02.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,,,0.5,bomber
flak_burst_many,3,explosions/explo_distant03.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,,,0.5,bomber
flak_burst_many,4,explosions/explo_distant07.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,,,0.5,bomber
flak_burst_many,5,explosions/explo_distant09.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,,,0.5,bomber
flak_burst_many,7,null.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,10,,,bomber
flak_burst_many,8,null.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,10,,,bomber
flak_burst_many,9,null.wav,0.75,1.1,0.9,1.1,100,8000,1201,5000,auto,,10,,,bomber
flak_burst_many,10,explosions/explo_distant01.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,,,,bomber
flak_burst_many,11,explosions/explo_distant02.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,,,,bomber
flak_burst_many,12,explosions/explo_distant03.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,,,,bomber
flak_burst_many,13,null.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,10,,,bomber
flak_burst_many,14,null.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,10,,,bomber
flak_burst_many,15,null.wav,1.2,1.4,0.9,1.1,500,20000,0,1200,auto,,10,,,bomber
distant_flak_loop_low,,explosions/distant_flak_loop01.wav,0,,,,,,,,local,,,looping,0.75,bomber
distant_flak_loop_high,,explosions/distant_flak_loop01.wav,1.4,,,,,,,,local,,,looping,0.75,bomber
distant_flak_loop_low,,explosions/distant_flak_loop01.wav,0,,,,,,,,local,,,looping,0.75,trenches
distant_flak_loop_high,,explosions/distant_flak_loop01.wav,1,,,,,,,,local,,,looping,0.75,trenches
flak_hit_01,,explosions/flak_hit01.wav,1.7,,1.2,,200,5000,,,auto,,,,,bomber

#Tank sounds,,,,,,,,,,,,,,,,
tankdrive_treefall,,misc/treefall.wav,1.25,,0.95,1.05,2800,,,,voice,,,,,kharkov1 kharkov2 kursk kursk2 noville trenches
tankdrive_treefall,,misc/treefall.wav,1.25,1.4,0.95,1.05,600,3000,,,voice,,,,,bastogne1 bastogne2

tiger_idle_low,,vehicles/tank_02_idle.wav,0,,0.75,,750,2500,,,,,,looping,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
tiger_idle_high,,vehicles/tank_02_idle.wav,0.75,,1,,750,2500,,,,,,looping,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
tiger_engine_low,,vehicles/tank_02_move.wav,0,,0.75,,2800,11000,,,,,,looping,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
tiger_engine_high,,vehicles/tank_02_move.wav,1.25,,1,,2800,11000,,,,,,looping,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
tiger_fire,1,weapons/flak/flak88_fire02.wav,1.25,1.25,0.9,1.1,1000,8500,,,,,,,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
tiger_fire,2,weapons/flak/flak88_fire03.wav,1.25,1.25,0.9,1.1,1000,8500,,,,,,,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
tiger_turret_spin,,vehicles/turret_spin_01.wav,1,1,,,200,700,,,,,,looping,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
tiger_turret_stop,,vehicles/turret_end_01.wav,0.57,0.8,,,200,700,,,,,,,,bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches

panzerIV_idle_low,,vehicles/tank_02_idle.wav,0,,0.75,,750,2500,,,,,,looping,,trainbridge sicily1 sicily2 bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
panzerIV_idle_high,,vehicles/tank_02_idle.wav,0.75,,1,,750,2500,,,,,,looping,,trainbridge sicily1 sicily2 bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
panzerIV_engine_low,,vehicles/tank_03_move.wav,0,,0.75,,2800,11000,,,,,,looping,,trainbridge sicily2 bastogne1 kharkov1 kharkov2 kursk kursk2 ponyri trenches
panzerIV_engine_high,,vehicles/tank_03_move.wav,1.25,,1,,2800,11000,,,,,,looping,,trainbridge sicily2 bastogne1 kharkov1 kharkov2 kursk kursk2 ponyri trenches
panzerIV_engine_low,,vehicles/tank_03_move.wav,0,,0.75,,700,5000,,,,,,looping,,bastogne2 noville sicily1
panzerIV_engine_high,,vehicles/tank_03_move.wav,1.25,,1,,700,5000,,,,,,looping,,bastogne2 noville sicily1
panzerIV_fire,1,weapons/flak/flak88_fire02.wav,1.25,1.25,0.9,1.1,1000,8500,,,,,,,,trainbridge sicily1 sicily2 bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
panzerIV_fire,2,weapons/flak/flak88_fire03.wav,1.25,1.25,0.9,1.1,1000,8500,,,,,,,,trainbridge sicily1 sicily2 bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
panzerIV_turret_spin,,vehicles/turret_spin_01.wav,1,1,,,200,700,,,,,,looping,,trainbridge sicily1 sicily2 bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches
panzerIV_turret_stop,,vehicles/turret_end_01.wav,0.57,0.8,,,200,700,,,,,,,,trainbridge sicily1 sicily2 bastogne1 bastogne2 noville kharkov1 kharkov2 kursk kursk2 ponyri trenches

t34_idle_low,,vehicles/tank_01_idle.wav,0,,0.75,,300,2800,,,,,,looping,,kharkov1 kharkov2 kursk1 kursk2 ponyri trenches
t34_idle_high,,vehicles/tank_01_idle.wav,0.75,,1,,300,2800,,,,,,looping,,kharkov1 kharkov2 kursk1 kursk2 ponyri trenches
t34_engine_low,,vehicles/tank_01_move.wav,0,,0.75,,500,7000,,,,,,looping,,kursk1 kursk2 ponyri trenches
t34_engine_high,,vehicles/tank_01_move.wav,0.75,,1,,500,7000,,,,,,looping,,kursk1 kursk2 ponyri trenches
t34_engine_low,,vehicles/tank_01_move.wav,0.25,,0.75,,500,7000,,,,,,looping,,kharkov1 kharkov2 
t34_engine_high,,vehicles/tank_01_move.wav,1,,1,,500,7000,,,,,,looping,,kharkov1 kharkov2 
t34_fire,1,weapons/flak/flak88_fire02.wav,1.25,1.25,0.9,1.1,500,5000,,,,,,,,kharkov1 kharkov2 kursk1 kursk2 ponyri trenches
t34_fire,2,weapons/flak/flak88_fire03.wav,1.25,1.25,0.9,1.1,500,5000,,,,,,,,kharkov1 kharkov2 kursk1 kursk2 ponyri trenches
t34_turret_spin,,vehicles/turret_spin_01.wav,1.25,,,,200,700,,,,,,looping,,kharkov1 kharkov2 kursk1 kursk2 ponyri trenches
t34_turret_stop,,vehicles/turret_end_01.wav,,,,,200,700,,,,,,,,kharkov1 kharkov2 kursk1 kursk2 ponyri trenches

sherman_idle_low,,vehicles/tank_04_idle.wav,0,,1,,300,3500,,,,,,looping,,bastogne1 foy noville
sherman_idle_high,,vehicles/tank_04_idle.wav,0.6,,1,,300,3500,,,,,,looping,,bastogne1 foy noville
sherman_idle_low,,vehicles/tank_04_idle.wav,0,,1,,100,3500,,,,,,looping,,bastogne2
sherman_idle_high,,vehicles/tank_04_idle.wav,0.5,,1,,100,3500,,,,,,looping,,bastogne2
sherman_engine_low,,vehicles/tank_04_move.wav,0.35,,1,,500,7000,,,,,,looping,,bastogne1 foy 
sherman_engine_high,,vehicles/tank_04_move.wav,1,,1,,500,7000,,,,,,looping,,bastogne1 foy 
sherman_engine_low,,vehicles/tank_04_move.wav,0.35,,1,,500,7000,,,,,,looping,0.6,noville
sherman_engine_high,,vehicles/tank_04_move.wav,1,,1,,500,7000,,,,,,looping,0.6,noville
sherman_engine_low,,vehicles/tank_04_move.wav,0.2,,1,,100,3500,,,,,,looping,,bastogne2
sherman_engine_high,,vehicles/tank_04_move.wav,1,,1,,100,3500,,,,,,looping,,bastogne2
sherman_fire,1,weapons/flak/flak88_fire02.wav,1.25,1.25,0.9,1.1,500,5000,,,,,,,,bastogne1 bastogne2 foy noville
sherman_fire,2,weapons/flak/flak88_fire03.wav,1.25,1.25,0.9,1.1,500,5000,,,,,,,,bastogne1 bastogne2 foy noville
sherman_turret_spin,,vehicles/turret_spin_01.wav,1.25,,,,200,700,,,,,,looping,,bastogne1 bastogne2 foy noville
sherman_turret_stop,,vehicles/turret_end_01.wav,,,,,200,700,,,,,,,,bastogne1 bastogne2 foy noville

sherman_die_long,,vehicles/crashes/sherman_die02.mp3,1.25,,,,500,5000,,,voice,streamed,,,,noville

tank_splash,,vehicles/crashes/truck_splash.wav,1,1,0.9,1.05,2500,3600,,,auto,,,,,bastogne1 trenches kharkov1 kharkov2 kursk kursk2 noville



#Truck Sounds,,,,,,,,,,,,,,,,
truck_idle_low,,vehicles/truck_idle.wav,0,,0.75,,150,2000,,,voice,,,looping,,! Bomber trainbridge menu game_main
truck_idle_high,,vehicles/truck_idle.wav,1,,1,,150,2000,,,voice,,,looping,,! Bomber trainbridge menu game_main
truck_engine_low,,vehicles/truck_move.wav,0,,0.75,,350,5000,,,voice,,,looping,,! Bomber trainbridge menu game_main
truck_engine_high,,vehicles/truck_move.wav,1,,1,,350,5000,,,voice,,,looping,,! Bomber trainbridge menu game_main
truck_idle_low,,vehicles/truck_idle.wav,0,,0.75,,150,2000,,,voice,,,looping,,trainbridge
truck_idle_high,,vehicles/truck_idle.wav,1.2,,1,,150,2000,,,voice,,,looping,,trainbridge
truck_engine_low,,vehicles/truck_move.wav,0,,0.75,,350,5000,,,voice,,,looping,,trainbridge
truck_engine_high,,vehicles/truck_move.wav,1.25,,1,,350,5000,,,voice,,,looping,,trainbridge

#Jeep ,,,,,,,,,,,,,,,,
jeep_idle_low,,vehicles/jeep_idle01.wav,0,,0.75,,150,1500,,,voice,,,looping,,bastogne1 bastogne2
jeep_idle_high,,vehicles/jeep_idle01.wav,0.75,,1,,150,1500,,,voice,,,looping,,bastogne1 bastogne2
jeep_engine_low,,vehicles/jeep_move01.wav,0,,1,,350,5000,,,voice,,,looping,,bastogne1 bastogne2
jeep_engine_high,,vehicles/jeep_move01.wav,1.3,,1,,350,5000,,,voice,,,looping,,bastogne1 bastogne2
jeep_start,,vehicles/kubel_start.wav,1.8,,,,2000,2000,,,,,,,,bastogne1 bastogne2

#HalfTrack Sounds,,,,,,,,,,,,,,,,
halftrack_idle_low,,vehicles/truck_idle.wav,0,,0.75,,150,5000,,,voice,,,looping,,bastogne1 bastogne2
halftrack_idle_high,,vehicles/truck_idle.wav,0.75,,1,,150,5000,,,voice,,,looping,,bastogne1 bastogne2
halftrack_engine_high,,vehicles/truck_move.wav,0,,0.75,,350,5000,,,voice,,,looping,,bastogne1 bastogne2
halftrack_engine_low,,vehicles/truck_move.wav,1.25,,1,,350,5000,,,voice,,,looping,,bastogne1 bastogne2

#Kubel Sounds,,,,,,,,,,,,,,,,
kubel_idle_low,,vehicles/kubel_idle.wav,0,,1,,75,1200,,,voice,,,looping,,bastogne1 bastogne2 sicily1 sicily2 trainbridge
kubel_idle_high,,vehicles/kubel_idle.wav,1,,1,,75,1200,,,voice,,,looping,,bastogne1 bastogne2 sicily1 sicily2 trainbridge
kubel_engine_high,,vehicles/kubel_move.wav,1.15,,0.75,,350,2500,,,voice,,,looping,,bastogne1 bastogne2 sicily1 sicily2 trainbridge
kubel_engine_low,,vehicles/kubel_move.wav,0,,1,,350,2500,,,voice,,,looping,,bastogne1 bastogne2 sicily1 sicily2 trainbridge
kubel_start,,vehicles/kubel_start.wav,1.4,,,,2000,2000,,,,,,,,bastogne1 bastogne2 sicily1 sicily2 trainbridge

#BMW Bike Sounds,,,,,,,,,,,,,,,,
bmwbike_idle_low,,vehicles/motorcycle_idle.wav,0,,0.75,,150,3500,,,voice,,,looping,master,sicily1 sicily2
bmwbike_idle_high,,vehicles/motorcycle_idle.wav,0.67,,1,,150,3500,,,voice,,,looping,master,sicily1 sicily2
bmwbike_engine_low,,vehicles/motorcycle_move.wav,0,,0.75,,350,3500,,,voice,,,looping,master,sicily1 sicily2
bmwbike_engine_high,,vehicles/motorcycle_move.wav,1.25,,1,,350,3500,,,voice,,,looping,master,sicily1 sicily2
bmwbike_idle_low,,vehicles/motorcycle_idle.wav,0,,0.75,,150,4500,,,voice,,,looping,,bastogne2 
bmwbike_idle_high,,vehicles/motorcycle_idle.wav,0.67,,1,,150,4500,,,voice,,,looping,,bastogne2 
bmwbike_engine_low,,vehicles/motorcycle_move.wav,0,,0.75,,350,4500,,,voice,,,looping,,bastogne2 
bmwbike_engine_high,,vehicles/motorcycle_move.wav,1.25,,1,,350,4500,,,voice,,,looping,,bastogne2 
bmw_steps_short_up,,vehicles/bmw_steps_short_up.mp3,1.25,,,,,,,,local,streamed,,,,sicily2
bmw_steps_short_down,,vehicles/bmw_steps_short_down.mp3,1.25,,,,,,,,local,streamed,,,,sicily2
bmw_steps_bounce_01,,vehicles/bmw_steps_bounce.mp3,1.1,,,,,,,,local,streamed,,,,sicily2
bmw_steps_bounce_02,,vehicles/bmw_steps_bounce.mp3,1.1,,,,,,,,local,streamed,,,,sicily2
bmw_steps_bounce_03,,vehicles/bmw_steps_bounce.mp3,1.1,,,,,,,,local,streamed,,,,sicily2
bike_horn_frantic,,vehicles/bike_horn_frantic.mp3,1.5,,,,700,5000,,,auto,streamed,,,,bastogne2



#Train Sounds,,,,,,,,,,,,,,,,
train_idle_high,,vehicles/train_idle_loop.wav,1.6,,,,500,3500,,,auto,streamed,,looping,,trenches
train_idle_low,,vehicles/train_idle_loop.wav,0,,,,500,3500,,,auto,streamed,,looping,,trenches

#PT Boat,,,,,,,,,,,,,,,,
ptboat_idle_low,,vehicles/ptboat_idle.wav,0,,,,150,5000,,,voice,,,looping,,sicily2
ptboat_idle_high,,vehicles/ptboat_idle.wav,0.75,,,,150,5000,,,voice,,,looping,,sicily2
ptboat_engine_low,,vehicles/ptboat_move.wav,0,,,,350,5000,,,voice,,0.7,looping,,sicily2
ptboat_engine_high,,vehicles/ptboat_move.wav,1.6,,,,350,5000,,,voice,,0.7,looping,,sicily2
boat_dock_rocking,,vehicles/boat_dock_rocking.mp3,1,,,,50,500,,,,streamed,,looping,,sicily2
#bow_wash,,vehicles/bow_wash.wav,1,,,,,,,,local,streamed,,looping,,sicily2

#Doors,,,,,,,,,,,,,,,,
wood_door_open_short,1,doors/wood_door_open_short01.wav,1.25,1.4,0.9,1.1,120,800,,,auto,,,,,foy   
wood_door_open_short,2,doors/wood_door_open_short02.wav,1.25,1.4,0.9,1.1,120,800,,,auto,,,,,foy   
barn_door_open,,doors/barn_door_open01.wav,1.4,,,,200,1000,,,auto,,,,,bastogne2 trenches
shutter_open,,doors/shutter_open.wav,1.25,1.4,0.9,1.1,200,2000,,,auto,,,,,noville
wood_door_kick,,doors/door_wd_kick02.wav,1.5,,0.9,1.1,120,900,,,auto,,,,,game_uo
gate_open_fast,,doors/kick_wood_gate.wav,1.5,,,,120,800,,,auto,,,,,trainbridge bastogne2

#Bomber Explosions,,,,,,,,,,,,,,,,
bomber_hit_01,,explosions/bomber_hit01.wav,1.8,,1,,5000,20000,,,weapon,,,,,bomber
bomber_explode_01,,explosions/bomber_explode01.wav,1.7,,1,,5000,20000,,,voice,,,,,bomber
bomber_explode_02,,explosions/bomber_explode01.wav,1.7,,1,,5000,20000,,,voice,,,,,bomber
bomber_hit,,explosions/bomber_hit01.wav,1.6,1.8,0.95,1.05,5000,20000,,,weapon,,,,,bomber kharkov2
bomber_explode,,explosions/bomber_explode01.wav,1.5,1.7,0.95,1.05,5000,20000,,,voice,,,,,bomber kharkov2
bomber_die_01,,vehicles/crashes/bomber_die01.wav,1,,,,1000,50000,,,body,,,,,bomber
bomber_die_02,,vehicles/crashes/bomber_die02.wav,1.1,,,,1000,50000,,,voice,streamed,,,,bomber
bomber_die_03,,vehicles/crashes/bomber_die03.wav,1.2,,,,1000,50000,,,voice,streamed,,,,bomber
